num_links,num_words,num_special_chars,has_spammy_keywords,label
1,98,4,0,NOT SPAM
3,74,9,0,NOT SPAM
1,176,19,1,SPAM
1,104,18,0,SPAM
3,148,11,0,NOT SPAM
2,32,0,0,NOT SPAM
6,189,8,1,SPAM
4,158,15,1,SPAM
1,90,16,1,NOT SPAM
1,122,17,0,SPAM
1,15,13,1,NOT SPAM
2,133,16,1,SPAM
2,73,0,1,NOT SPAM
7,175,14,0,SPAM
3,178,18,1,SPAM
1,109,1,1,NOT SPAM
1,40,13,0,NOT SPAM
1,70,1,0,NOT SPAM
1,189,14,0,SPAM
2,138,0,0,NOT SPAM
2,194,0,0,NOT SPAM
1,159,11,1,SPAM
3,129,14,1,SPAM
1,158,17,1,SPAM
0,145,14,0,SPAM
2,80,6,0,NOT SPAM
5,150,11,0,SPAM
2,42,9,0,NOT SPAM
2,10,1,0,NOT SPAM
1,130,1,1,NOT SPAM
3,96,5,1,NOT SPAM
1,32,19,1,NOT SPAM
1,93,5,0,NOT SPAM
2,9,9,1,NOT SPAM
3,191,2,0,SPAM
1,115,15,0,NOT SPAM
4,112,4,1,NOT SPAM
3,49,4,0,NOT SPAM
3,116,9,1,NOT SPAM
2,185,12,0,SPAM
4,6,2,0,NOT SPAM
3,181,17,1,SPAM
2,94,18,0,SPAM
3,119,5,1,NOT SPAM
2,67,19,1,SPAM
1,96,0,1,NOT SPAM
2,74,9,1,NOT SPAM
4,190,9,1,SPAM
3,8,0,1,NOT SPAM
5,162,18,1,SPAM
2,61,10,1,NOT SPAM
0,51,12,1,NOT SPAM
1,150,16,0,SPAM
1,112,19,0,SPAM
0,99,17,0,NOT SPAM
0,48,3,1,NOT SPAM
4,184,14,0,SPAM
2,181,1,0,SPAM
4,162,5,0,NOT SPAM
1,184,8,1,SPAM
1,41,10,0,NOT SPAM
1,67,19,1,NOT SPAM
6,16,15,0,NOT SPAM
2,21,7,1,NOT SPAM
2,38,16,1,NOT SPAM
3,160,3,0,NOT SPAM
6,136,6,1,SPAM
4,102,10,1,NOT SPAM
2,50,10,0,NOT SPAM
1,18,10,0,NOT SPAM
2,17,14,1,NOT SPAM
2,190,4,1,SPAM
1,53,5,0,NOT SPAM
0,182,4,1,SPAM
0,71,8,0,NOT SPAM
1,25,10,1,NOT SPAM
2,55,2,1,NOT SPAM
4,42,19,0,NOT SPAM
0,123,3,0,NOT SPAM
4,30,14,1,NOT SPAM
5,10,17,1,NOT SPAM
2,22,4,0,NOT SPAM
1,118,10,1,NOT SPAM
2,138,10,0,SPAM
1,173,3,0,NOT SPAM
1,61,15,0,NOT SPAM
2,182,10,0,SPAM
0,29,0,0,NOT SPAM
0,52,12,0,NOT SPAM
3,28,18,1,NOT SPAM
2,162,5,0,SPAM
2,91,19,1,SPAM
0,49,18,1,NOT SPAM
1,47,5,0,NOT SPAM
0,76,12,0,NOT SPAM
1,188,10,1,SPAM
0,74,18,1,NOT SPAM
2,37,6,0,NOT SPAM
3,101,11,1,NOT SPAM
2,49,15,1,NOT SPAM
5,11,0,0,NOT SPAM
4,110,14,0,NOT SPAM
2,150,12,1,SPAM
1,74,9,1,NOT SPAM
2,49,17,0,NOT SPAM
1,41,3,0,NOT SPAM
2,153,5,0,NOT SPAM
3,176,7,1,SPAM
2,162,19,1,SPAM
0,143,8,0,SPAM
3,12,7,1,NOT SPAM
7,137,17,1,SPAM
2,12,6,1,NOT SPAM
2,9,18,0,NOT SPAM
2,14,17,1,NOT SPAM
2,19,0,0,NOT SPAM
2,60,10,1,NOT SPAM
1,118,8,0,NOT SPAM
1,59,9,0,NOT SPAM
3,135,9,0,NOT SPAM
3,45,0,1,NOT SPAM
2,142,16,0,SPAM
2,139,11,1,SPAM
2,195,11,1,SPAM
0,119,18,1,SPAM
3,67,16,1,NOT SPAM
2,92,6,1,NOT SPAM
2,158,10,0,SPAM
1,38,1,0,NOT SPAM
3,126,15,1,SPAM
5,171,8,0,SPAM
0,192,9,1,SPAM
0,104,9,0,NOT SPAM
1,111,2,1,NOT SPAM
2,158,16,0,SPAM
2,66,13,1,NOT SPAM
1,142,18,1,SPAM
5,104,17,0,SPAM
0,58,17,1,NOT SPAM
1,163,13,0,SPAM
2,42,2,0,NOT SPAM
2,118,9,0,NOT SPAM
3,29,12,0,NOT SPAM
0,69,11,1,NOT SPAM
2,104,8,1,NOT SPAM
0,182,9,1,SPAM
1,156,18,1,SPAM
4,159,15,1,SPAM
6,182,2,0,NOT SPAM
0,182,11,0,SPAM
3,147,7,1,NOT SPAM
0,21,14,1,NOT SPAM
0,33,10,0,NOT SPAM
1,9,12,1,NOT SPAM
4,15,5,1,NOT SPAM
3,184,12,0,SPAM
0,166,10,1,SPAM
0,85,5,0,NOT SPAM
0,37,5,0,NOT SPAM
2,53,4,0,NOT SPAM
4,125,6,1,NOT SPAM
2,163,18,1,SPAM
3,22,10,1,NOT SPAM
0,119,5,1,NOT SPAM
3,9,8,0,NOT SPAM
5,162,19,1,SPAM
2,49,17,1,NOT SPAM
4,124,7,1,NOT SPAM
2,132,17,0,SPAM
3,42,4,0,NOT SPAM
1,113,5,0,NOT SPAM
1,100,1,0,NOT SPAM
1,98,3,1,NOT SPAM
5,33,18,0,NOT SPAM
2,168,3,0,NOT SPAM
3,141,15,1,SPAM
0,27,0,0,NOT SPAM
1,135,15,0,SPAM
3,90,0,1,NOT SPAM
2,188,16,0,SPAM
1,172,4,1,NOT SPAM
1,188,15,0,SPAM
1,62,2,1,NOT SPAM
1,163,9,1,SPAM
1,15,17,1,NOT SPAM
2,46,17,0,NOT SPAM
2,135,16,1,SPAM
0,189,10,1,SPAM
1,18,8,0,NOT SPAM
1,50,10,1,NOT SPAM
4,151,8,1,SPAM
1,128,16,1,SPAM
1,64,19,1,NOT SPAM
0,163,4,0,NOT SPAM
0,40,11,1,NOT SPAM
1,164,17,1,SPAM
4,195,15,1,SPAM
1,30,8,0,NOT SPAM
1,69,7,0,NOT SPAM
1,134,5,1,NOT SPAM
1,74,16,1,NOT SPAM
1,130,13,0,NOT SPAM
0,177,13,1,SPAM
1,157,3,0,NOT SPAM
1,44,7,1,NOT SPAM
3,150,16,0,SPAM
5,114,0,1,NOT SPAM
7,102,2,1,NOT SPAM
5,16,16,0,NOT SPAM
0,28,19,1,NOT SPAM
3,175,2,0,NOT SPAM
4,36,6,1,NOT SPAM
1,118,10,1,NOT SPAM
1,51,14,0,NOT SPAM
4,177,6,0,SPAM
1,39,4,0,NOT SPAM
0,126,16,1,SPAM
1,132,4,1,NOT SPAM
2,141,0,1,NOT SPAM
0,14,6,1,NOT SPAM
3,69,16,1,NOT SPAM
2,191,7,1,SPAM
5,102,11,0,NOT SPAM
3,189,1,1,SPAM
3,14,16,0,NOT SPAM
1,151,19,1,SPAM
2,113,13,0,NOT SPAM
4,182,2,0,SPAM
2,72,18,1,NOT SPAM
1,108,13,0,NOT SPAM
2,9,7,1,NOT SPAM
5,161,6,0,NOT SPAM
3,120,4,0,NOT SPAM
1,9,2,0,NOT SPAM
4,64,0,0,NOT SPAM
0,69,18,0,NOT SPAM
2,131,14,0,SPAM
2,32,0,0,NOT SPAM
2,87,4,1,NOT SPAM
5,133,19,1,SPAM
1,33,10,1,NOT SPAM
1,183,13,1,SPAM
1,168,17,0,SPAM
1,164,19,0,SPAM
2,68,8,1,NOT SPAM
3,146,14,1,SPAM
3,36,10,0,NOT SPAM
2,13,4,1,NOT SPAM
1,143,14,0,SPAM
1,180,1,1,NOT SPAM
4,183,11,0,SPAM
2,136,6,1,NOT SPAM
1,45,1,1,NOT SPAM
1,29,7,1,NOT SPAM
5,149,8,0,NOT SPAM
1,179,4,1,NOT SPAM
2,12,14,1,NOT SPAM
4,62,18,0,NOT SPAM
2,113,18,0,SPAM
2,133,12,1,SPAM
1,6,12,0,NOT SPAM
1,14,5,0,NOT SPAM
1,95,0,0,NOT SPAM
2,121,9,1,NOT SPAM
2,159,5,0,NOT SPAM
0,145,2,1,NOT SPAM
3,67,12,0,NOT SPAM
3,15,18,1,NOT SPAM
1,146,9,0,NOT SPAM
3,100,12,0,NOT SPAM
4,128,6,1,NOT SPAM
4,97,14,1,NOT SPAM
2,106,3,1,NOT SPAM
1,102,10,1,NOT SPAM
0,30,7,1,NOT SPAM
3,43,1,1,NOT SPAM
2,96,0,1,NOT SPAM
0,160,0,1,NOT SPAM
5,149,15,0,SPAM
4,169,17,1,SPAM
1,112,10,1,NOT SPAM
4,159,7,1,SPAM
3,80,18,0,NOT SPAM
4,71,11,1,NOT SPAM
3,126,5,0,NOT SPAM
1,179,15,0,SPAM
3,115,7,0,NOT SPAM
2,166,6,0,NOT SPAM
2,22,19,0,NOT SPAM
2,39,2,0,NOT SPAM
1,22,0,0,NOT SPAM
5,166,5,0,NOT SPAM
4,165,2,1,NOT SPAM
1,132,18,0,SPAM
3,131,1,0,NOT SPAM
3,88,16,1,NOT SPAM
4,47,15,1,NOT SPAM
1,86,6,1,NOT SPAM
1,31,5,1,NOT SPAM
2,52,10,1,NOT SPAM
1,73,14,1,NOT SPAM
1,154,10,1,SPAM
0,166,6,1,SPAM
2,175,14,1,SPAM
2,120,15,0,SPAM
1,128,7,1,NOT SPAM
1,20,4,0,NOT SPAM
3,130,16,1,SPAM
2,18,1,1,NOT SPAM
1,43,6,0,NOT SPAM
1,112,5,0,NOT SPAM
1,16,11,1,NOT SPAM
2,101,15,0,NOT SPAM
4,59,10,0,NOT SPAM
1,138,16,0,SPAM
0,44,9,1,NOT SPAM
1,95,15,0,NOT SPAM
2,17,15,0,NOT SPAM
0,73,14,0,NOT SPAM
3,156,14,1,SPAM
1,191,19,1,SPAM
1,178,3,0,NOT SPAM
7,100,2,0,NOT SPAM
1,176,13,0,SPAM
1,15,9,1,NOT SPAM
0,122,5,0,NOT SPAM
5,65,10,0,NOT SPAM
1,40,3,0,NOT SPAM
2,142,9,0,NOT SPAM
0,133,15,0,SPAM
2,67,7,0,NOT SPAM
2,144,8,1,NOT SPAM
4,9,3,1,NOT SPAM
2,82,16,1,NOT SPAM
2,40,9,0,NOT SPAM
2,149,12,1,SPAM
0,190,16,1,SPAM
5,154,18,0,SPAM
1,163,16,0,SPAM
6,158,3,0,SPAM
3,17,5,0,NOT SPAM
3,195,13,1,SPAM
2,199,8,0,SPAM
1,67,5,1,NOT SPAM
5,15,9,0,NOT SPAM
0,73,5,0,NOT SPAM
2,196,8,1,SPAM
3,106,12,1,NOT SPAM
1,36,15,1,NOT SPAM
2,14,15,1,NOT SPAM
1,112,18,1,SPAM
2,58,4,0,NOT SPAM
1,187,10,0,SPAM
1,86,14,1,NOT SPAM
4,194,7,0,SPAM
3,187,14,0,SPAM
3,91,10,0,NOT SPAM
1,86,12,0,NOT SPAM
1,39,1,1,NOT SPAM
3,71,1,0,NOT SPAM
5,69,11,1,NOT SPAM
1,21,19,1,NOT SPAM
5,46,8,1,NOT SPAM
1,191,19,1,SPAM
2,125,14,1,SPAM
2,125,6,1,NOT SPAM
1,143,13,0,NOT SPAM
2,82,16,0,NOT SPAM
2,32,1,1,NOT SPAM
2,43,8,1,NOT SPAM
2,186,12,1,SPAM
3,104,4,1,NOT SPAM
0,15,3,1,NOT SPAM
4,119,0,1,NOT SPAM
1,190,8,0,SPAM
0,121,15,0,NOT SPAM
1,172,18,0,SPAM
0,136,2,0,NOT SPAM
1,68,2,0,NOT SPAM
1,180,6,1,SPAM
2,87,17,0,NOT SPAM
2,163,19,1,SPAM
0,6,6,0,NOT SPAM
2,47,15,0,NOT SPAM
2,45,3,1,NOT SPAM
3,64,12,1,NOT SPAM
5,116,9,0,NOT SPAM
2,178,1,0,NOT SPAM
1,44,18,1,NOT SPAM
2,63,13,0,NOT SPAM
0,49,5,1,NOT SPAM
5,46,12,0,NOT SPAM
1,123,11,1,NOT SPAM
1,153,11,1,SPAM
1,135,11,1,SPAM
2,198,10,0,SPAM
1,143,13,1,SPAM
3,28,3,0,NOT SPAM
4,54,12,0,NOT SPAM
2,92,7,0,NOT SPAM
2,25,2,1,NOT SPAM
2,157,13,0,SPAM
2,136,18,1,SPAM
1,129,17,1,SPAM
2,47,10,0,NOT SPAM
2,179,12,1,SPAM
2,27,5,1,NOT SPAM
5,192,17,1,SPAM
2,25,19,0,NOT SPAM
3,198,0,1,SPAM
0,183,1,1,NOT SPAM
2,147,6,0,NOT SPAM
2,62,4,1,NOT SPAM
1,30,18,1,NOT SPAM
2,63,1,1,NOT SPAM
1,94,2,0,NOT SPAM
2,49,19,1,NOT SPAM
4,198,9,1,SPAM
3,167,9,0,SPAM
1,98,7,1,NOT SPAM
3,114,8,1,NOT SPAM
3,68,1,1,NOT SPAM
4,88,2,1,NOT SPAM
3,81,15,0,NOT SPAM
1,31,3,0,NOT SPAM
2,91,5,0,NOT SPAM
2,163,12,1,SPAM
2,16,5,1,NOT SPAM
3,106,9,1,NOT SPAM
2,49,16,1,NOT SPAM
0,132,7,0,NOT SPAM
1,36,8,0,NOT SPAM
1,58,1,1,NOT SPAM
1,198,16,0,SPAM
1,117,19,0,SPAM
3,119,10,0,NOT SPAM
0,36,17,0,NOT SPAM
2,147,2,0,NOT SPAM
1,108,8,1,NOT SPAM
2,59,7,1,NOT SPAM
1,45,6,0,NOT SPAM
1,131,6,0,NOT SPAM
1,44,7,0,NOT SPAM
2,76,19,0,NOT SPAM
2,118,4,1,NOT SPAM
2,181,2,0,NOT SPAM
2,42,18,0,NOT SPAM
1,60,1,0,NOT SPAM
1,38,13,1,NOT SPAM
2,133,1,0,NOT SPAM
2,14,9,0,NOT SPAM
3,172,19,0,SPAM
2,20,9,0,NOT SPAM
1,178,16,0,SPAM
2,156,1,0,NOT SPAM
2,18,0,1,NOT SPAM
2,94,17,1,SPAM
2,171,3,0,NOT SPAM
2,22,0,1,NOT SPAM
1,88,16,0,NOT SPAM
0,173,2,1,NOT SPAM
1,60,1,0,NOT SPAM
5,168,17,0,SPAM
4,156,3,1,NOT SPAM
3,94,2,1,NOT SPAM
2,33,11,0,NOT SPAM
2,26,15,0,NOT SPAM
2,15,10,0,NOT SPAM
2,45,9,1,NOT SPAM
0,181,18,1,SPAM
1,143,9,1,SPAM
1,56,2,0,NOT SPAM
0,71,5,1,NOT SPAM
4,89,13,1,NOT SPAM
2,79,11,0,NOT SPAM
0,140,7,1,NOT SPAM
2,163,1,1,NOT SPAM
0,127,8,0,NOT SPAM
3,10,13,1,NOT SPAM
2,85,0,0,NOT SPAM
1,17,2,1,NOT SPAM
1,10,19,0,NOT SPAM
3,199,5,0,SPAM
3,159,19,0,SPAM
3,125,12,0,NOT SPAM
0,49,10,1,NOT SPAM
0,110,14,0,NOT SPAM
3,30,17,0,NOT SPAM
3,8,18,0,NOT SPAM
1,41,18,1,NOT SPAM
4,25,5,0,NOT SPAM
0,32,14,0,NOT SPAM
1,36,13,1,NOT SPAM
3,107,4,1,NOT SPAM
2,185,10,0,SPAM
2,165,19,1,SPAM
1,30,12,0,NOT SPAM
4,149,12,0,SPAM
2,188,3,1,NOT SPAM
2,120,8,0,NOT SPAM
1,97,12,1,NOT SPAM
4,34,7,0,NOT SPAM
5,125,19,0,SPAM
2,9,10,1,NOT SPAM
2,122,18,0,SPAM
0,10,0,1,NOT SPAM
3,110,8,0,NOT SPAM
2,128,1,0,NOT SPAM
5,194,3,1,SPAM
6,142,3,0,NOT SPAM
3,74,0,1,NOT SPAM
3,142,17,1,SPAM
3,110,13,1,NOT SPAM
2,48,12,1,NOT SPAM
3,60,7,1,NOT SPAM
2,136,5,1,NOT SPAM
0,17,16,1,NOT SPAM
2,126,10,1,NOT SPAM
2,23,14,1,NOT SPAM
2,94,6,1,NOT SPAM
2,194,7,0,SPAM
1,13,10,1,NOT SPAM
2,50,1,1,NOT SPAM
5,60,19,0,NOT SPAM
1,78,10,1,NOT SPAM
0,44,13,1,NOT SPAM
2,71,12,1,NOT SPAM
0,117,7,1,NOT SPAM
3,87,11,0,NOT SPAM
2,66,8,0,NOT SPAM
3,178,9,1,SPAM
4,138,10,1,SPAM
1,33,10,1,NOT SPAM
1,23,15,1,NOT SPAM
1,118,17,0,SPAM
2,112,8,1,NOT SPAM
1,147,2,1,NOT SPAM
3,61,3,0,NOT SPAM
4,42,19,0,NOT SPAM
2,25,18,0,NOT SPAM
3,55,9,1,NOT SPAM
1,171,12,1,SPAM
1,24,0,0,NOT SPAM
4,6,11,1,NOT SPAM
3,36,10,1,NOT SPAM
1,115,4,0,NOT SPAM
3,96,1,0,NOT SPAM
2,136,16,1,SPAM
2,11,16,1,NOT SPAM
4,7,19,0,NOT SPAM
2,29,14,1,NOT SPAM
2,116,3,1,NOT SPAM
4,13,10,1,NOT SPAM
4,30,0,1,NOT SPAM
2,68,9,1,NOT SPAM
1,22,17,0,NOT SPAM
1,95,14,1,NOT SPAM
2,6,18,1,NOT SPAM
2,5,3,1,NOT SPAM
2,52,5,0,NOT SPAM
2,195,1,1,SPAM
2,111,12,1,SPAM
2,168,1,0,NOT SPAM
2,195,12,1,SPAM
2,79,14,1,NOT SPAM
6,30,17,1,NOT SPAM
2,10,10,0,NOT SPAM
1,30,4,0,NOT SPAM
3,47,13,0,NOT SPAM
1,126,15,1,SPAM
5,133,13,1,SPAM
2,13,8,0,NOT SPAM
1,31,5,0,NOT SPAM
2,75,8,1,NOT SPAM
1,121,4,0,NOT SPAM
0,122,10,0,NOT SPAM
5,7,11,1,NOT SPAM
3,193,16,0,SPAM
1,134,5,1,NOT SPAM
4,128,19,1,SPAM
0,78,5,0,NOT SPAM
2,85,14,0,NOT SPAM
0,163,16,1,SPAM
4,69,2,0,NOT SPAM
4,126,18,0,SPAM
2,150,1,0,NOT SPAM
2,138,8,0,NOT SPAM
3,106,8,0,NOT SPAM
1,46,6,0,NOT SPAM
4,115,15,1,SPAM
0,108,5,1,NOT SPAM
2,8,8,1,NOT SPAM
0,103,12,0,NOT SPAM
0,136,1,0,NOT SPAM
6,69,13,1,NOT SPAM
2,45,4,0,NOT SPAM
1,175,10,1,SPAM
2,187,14,1,SPAM
4,151,5,0,NOT SPAM
1,153,5,0,NOT SPAM
5,190,15,0,SPAM
1,162,19,0,SPAM
0,120,3,0,NOT SPAM
1,139,4,0,NOT SPAM
1,68,5,0,NOT SPAM
0,6,12,0,NOT SPAM
4,119,13,0,SPAM
1,199,12,0,SPAM
2,132,9,1,NOT SPAM
4,83,16,0,NOT SPAM
2,105,17,1,SPAM
4,123,6,1,NOT SPAM
2,78,3,1,NOT SPAM
4,13,15,0,NOT SPAM
4,27,9,1,NOT SPAM
3,18,19,1,NOT SPAM
3,58,18,0,NOT SPAM
1,128,2,0,NOT SPAM
1,49,18,0,NOT SPAM
3,20,12,0,NOT SPAM
2,106,7,0,NOT SPAM
3,99,17,0,SPAM
1,113,18,1,SPAM
2,189,17,1,SPAM
2,140,18,1,SPAM
2,29,3,0,NOT SPAM
1,173,12,1,SPAM
2,66,11,0,NOT SPAM
2,81,14,0,NOT SPAM
1,150,14,0,SPAM
2,54,9,1,NOT SPAM
4,173,18,1,SPAM
3,38,7,0,NOT SPAM
0,104,18,1,SPAM
4,118,8,1,NOT SPAM
2,85,6,1,NOT SPAM
2,16,7,1,NOT SPAM
2,81,8,0,NOT SPAM
3,79,16,0,NOT SPAM
0,174,14,1,SPAM
1,59,15,1,NOT SPAM
1,96,6,0,NOT SPAM
1,191,9,0,SPAM
2,183,18,1,SPAM
1,92,5,0,NOT SPAM
1,185,11,1,SPAM
1,13,14,1,NOT SPAM
3,7,9,0,NOT SPAM
0,122,17,0,SPAM
1,140,3,1,NOT SPAM
1,191,10,1,SPAM
3,34,4,0,NOT SPAM
4,71,12,1,NOT SPAM
1,59,9,1,NOT SPAM
2,166,6,1,SPAM
4,127,10,1,NOT SPAM
2,47,3,1,NOT SPAM
0,160,3,0,NOT SPAM
0,169,4,1,NOT SPAM
2,162,8,1,SPAM
4,75,0,1,NOT SPAM
0,66,15,0,NOT SPAM
0,114,4,0,NOT SPAM
0,33,4,0,NOT SPAM
2,119,6,0,NOT SPAM
1,6,7,0,NOT SPAM
3,94,18,0,NOT SPAM
1,109,0,1,NOT SPAM
3,61,17,1,NOT SPAM
2,189,10,1,SPAM
1,46,15,0,NOT SPAM
2,53,10,0,NOT SPAM
2,189,8,0,SPAM
1,22,6,0,NOT SPAM
3,31,14,0,NOT SPAM
1,122,10,0,NOT SPAM
1,58,18,1,NOT SPAM
1,156,6,0,SPAM
0,166,15,1,SPAM
2,154,2,0,NOT SPAM
2,67,15,0,NOT SPAM
1,168,7,0,NOT SPAM
2,96,9,1,NOT SPAM
0,88,8,1,NOT SPAM
3,65,2,1,NOT SPAM
2,86,6,1,NOT SPAM
1,46,7,0,NOT SPAM
3,100,2,1,NOT SPAM
1,165,15,1,SPAM
2,78,13,0,NOT SPAM
2,141,6,0,NOT SPAM
0,123,3,0,NOT SPAM
6,29,5,1,NOT SPAM
2,145,6,1,NOT SPAM
0,51,11,1,NOT SPAM
3,126,6,0,NOT SPAM
1,177,0,0,NOT SPAM
1,137,17,0,SPAM
2,35,10,0,NOT SPAM
2,163,10,1,SPAM
1,102,16,0,NOT SPAM
3,173,11,0,SPAM
0,119,18,0,SPAM
4,178,17,0,SPAM
0,56,12,1,NOT SPAM
4,111,9,0,NOT SPAM
0,90,18,0,NOT SPAM
0,137,3,1,NOT SPAM
1,16,14,0,NOT SPAM
2,25,17,1,NOT SPAM
2,13,0,0,NOT SPAM
3,97,18,0,SPAM
3,95,1,1,NOT SPAM
3,149,9,0,SPAM
0,108,17,1,SPAM
1,156,3,0,NOT SPAM
1,159,9,1,SPAM
1,140,3,1,NOT SPAM
1,176,17,1,SPAM
1,66,19,1,NOT SPAM
3,33,3,0,NOT SPAM
2,87,14,1,NOT SPAM
5,78,17,0,NOT SPAM
1,156,8,0,NOT SPAM
2,38,19,0,NOT SPAM
1,64,16,0,NOT SPAM
0,108,2,1,NOT SPAM
2,163,12,1,SPAM
1,119,6,0,NOT SPAM
1,136,13,1,SPAM
2,141,5,1,NOT SPAM
2,94,13,0,NOT SPAM
2,81,13,0,NOT SPAM
4,125,13,0,SPAM
1,186,19,1,SPAM
1,5,17,0,NOT SPAM
3,193,8,1,SPAM
3,77,11,0,NOT SPAM
2,163,13,1,SPAM
2,92,15,1,NOT SPAM
1,49,1,1,NOT SPAM
4,64,15,0,NOT SPAM
2,90,17,0,SPAM
5,107,8,1,NOT SPAM
3,91,7,0,NOT SPAM
3,123,0,1,NOT SPAM
1,46,4,1,NOT SPAM
4,159,6,1,SPAM
0,190,9,1,SPAM
1,85,10,1,NOT SPAM
2,166,11,1,SPAM
0,14,0,1,NOT SPAM
2,127,5,1,NOT SPAM
1,198,3,0,SPAM
2,115,2,0,NOT SPAM
6,29,3,0,NOT SPAM
3,7,5,1,NOT SPAM
3,166,4,0,NOT SPAM
2,75,8,1,NOT SPAM
3,32,3,1,NOT SPAM
2,141,13,0,SPAM
1,15,14,1,NOT SPAM
4,97,3,0,NOT SPAM
4,122,13,0,SPAM
5,128,9,0,NOT SPAM
0,171,6,1,NOT SPAM
1,97,17,0,NOT SPAM
0,145,19,1,SPAM
1,103,14,1,SPAM
1,15,7,1,NOT SPAM
1,39,8,1,NOT SPAM
0,12,4,1,NOT SPAM
3,11,5,1,NOT SPAM
2,73,11,0,NOT SPAM
0,74,6,0,NOT SPAM
1,189,6,1,SPAM
2,119,14,0,NOT SPAM
7,128,18,1,SPAM
5,167,12,0,SPAM
3,15,17,0,NOT SPAM
0,170,9,0,SPAM
1,95,7,0,NOT SPAM
2,89,10,1,NOT SPAM
1,53,7,0,NOT SPAM
1,39,7,0,NOT SPAM
1,161,14,1,SPAM
5,92,1,1,NOT SPAM
2,173,19,0,SPAM
1,113,12,0,NOT SPAM
3,138,17,1,SPAM
5,14,11,0,NOT SPAM
1,88,7,0,NOT SPAM
3,89,16,1,SPAM
1,155,5,0,NOT SPAM
3,178,15,1,SPAM
5,144,13,1,SPAM
2,59,9,0,NOT SPAM
1,145,1,1,NOT SPAM
0,78,12,0,NOT SPAM
1,139,0,0,NOT SPAM
3,144,17,0,SPAM
4,65,13,0,NOT SPAM
1,157,2,0,NOT SPAM
5,134,14,1,SPAM
2,30,8,1,NOT SPAM
3,183,12,1,SPAM
1,73,4,0,NOT SPAM
3,66,4,1,NOT SPAM
1,171,1,0,NOT SPAM
5,120,0,0,NOT SPAM
4,119,16,1,SPAM
2,143,18,1,SPAM
3,196,16,1,SPAM
1,106,8,0,NOT SPAM
2,46,9,0,NOT SPAM
1,14,14,1,NOT SPAM
5,127,12,1,SPAM
1,23,16,0,NOT SPAM
2,8,6,1,NOT SPAM
0,7,3,0,NOT SPAM
1,146,2,0,NOT SPAM
0,14,0,0,NOT SPAM
3,10,6,0,NOT SPAM
0,35,4,0,NOT SPAM
4,35,16,1,NOT SPAM
1,180,16,1,SPAM
2,13,14,1,NOT SPAM
2,112,2,0,NOT SPAM
2,128,2,1,NOT SPAM
1,158,1,1,NOT SPAM
2,134,7,1,NOT SPAM
0,8,12,0,NOT SPAM
5,10,5,1,NOT SPAM
4,34,4,1,NOT SPAM
4,187,12,0,SPAM
1,160,0,1,NOT SPAM
1,65,17,1,NOT SPAM
3,81,6,0,NOT SPAM
1,187,16,1,SPAM
3,114,7,0,NOT SPAM
0,40,18,1,NOT SPAM
1,137,15,0,SPAM
3,161,13,0,SPAM
2,104,19,0,SPAM
3,144,9,0,SPAM
2,126,1,1,NOT SPAM
1,154,15,0,SPAM
2,63,12,0,NOT SPAM
1,114,4,1,NOT SPAM
1,171,17,1,SPAM
3,134,19,1,SPAM
6,18,10,0,NOT SPAM
1,142,4,1,NOT SPAM
2,180,12,0,SPAM
5,68,0,1,NOT SPAM
2,135,5,1,NOT SPAM
0,76,10,1,NOT SPAM
4,192,9,0,SPAM
1,25,0,0,NOT SPAM
1,98,15,0,NOT SPAM
0,151,12,0,SPAM
1,83,15,0,NOT SPAM
3,24,14,0,NOT SPAM
3,62,6,0,NOT SPAM
2,46,13,0,NOT SPAM
0,98,10,0,NOT SPAM
2,142,12,0,SPAM
1,155,4,0,NOT SPAM
3,92,17,0,NOT SPAM
0,144,2,1,NOT SPAM
1,13,11,1,NOT SPAM
3,83,6,1,NOT SPAM
4,161,19,1,SPAM
0,86,14,0,NOT SPAM
2,152,0,1,NOT SPAM
1,197,18,1,SPAM
1,7,9,0,NOT SPAM
2,140,13,0,SPAM
1,43,14,1,NOT SPAM
4,68,1,1,NOT SPAM
3,35,16,0,NOT SPAM
3,115,9,1,NOT SPAM
3,127,4,0,NOT SPAM
4,154,5,1,SPAM
1,100,5,0,NOT SPAM
3,9,5,0,NOT SPAM
3,62,13,1,NOT SPAM
3,109,12,1,NOT SPAM
4,67,12,1,NOT SPAM
1,65,9,0,NOT SPAM
1,56,15,1,NOT SPAM
0,112,6,0,NOT SPAM
6,105,2,0,NOT SPAM
0,37,14,1,NOT SPAM
1,26,4,1,NOT SPAM
3,55,7,0,NOT SPAM
1,15,4,1,NOT SPAM
2,131,1,0,NOT SPAM
1,190,18,0,SPAM
1,54,10,1,NOT SPAM
2,21,10,0,NOT SPAM
2,178,2,0,SPAM
2,48,12,1,NOT SPAM
2,189,19,0,SPAM
2,137,18,0,SPAM
2,43,14,0,NOT SPAM
4,190,5,1,SPAM
1,141,12,1,SPAM
1,27,17,0,NOT SPAM
2,179,17,1,SPAM
2,168,0,1,NOT SPAM
3,35,10,1,NOT SPAM
2,88,15,1,NOT SPAM
1,27,0,0,NOT SPAM
3,188,18,1,SPAM
5,178,7,1,SPAM
2,62,18,0,NOT SPAM
3,168,15,0,SPAM
1,92,2,1,NOT SPAM
4,192,1,0,SPAM
3,146,11,1,SPAM
2,29,9,0,NOT SPAM
3,176,1,0,NOT SPAM
